pitch,channel,on,off
79,0,6.857615859374999,7.086203054687499
67,1,7.086203054687499,7.200496652343749
76,0,7.086203054687499,7.657671042968749
66,1,7.200496652343749,7.314790249999999
67,1,7.314790249999999,7.429083847656249
64,1,7.429083847656249,7.543377445312498
66,1,7.543377445312498,7.771964640624999
75,0,7.657671042968749,7.771964640624999
59,1,7.771964640624999,7.886258238281249
76,0,7.771964640624999,7.886258238281249
66,1,7.886258238281249,8.000551835937499
73,0,7.886258238281249,8.000551835937499
71,1,8.000551835937499,8.114845433593748
75,0,8.000551835937499,8.114845433593748
66,1,8.114845433593748,8.229139031249998
78,0,8.114845433593748,8.229139031249998
67,1,8.229139031249998,8.4577262265625
83,0,8.229139031249998,9.143487812499998
64,1,8.4577262265625,8.686313421874999
71,1,8.686313421874999,8.914900617187499
72,1,8.914900617187499,9.029194214843749
71,1,9.029194214843749,9.143487812499998
72,1,9.143487812499998,9.257781410156248
81,0,9.143487812499998,9.257781410156248
69,1,9.257781410156248,9.372075007812498
79,0,9.257781410156248,9.372075007812498
72,1,9.372075007812498,9.486368605468748
78,0,9.372075007812498,9.486368605468748
67,1,9.486368605468748,9.600662203125
76,0,9.486368605468748,9.600662203125
72,1,9.600662203125,9.714955800781249
81,0,9.600662203125,10.515010984374998
69,1,9.714955800781249,9.829249398437499
72,1,9.829249398437499,9.943542996093749
66,1,9.943542996093749,10.057836593749998
72,1,10.057836593749998,10.172130191406248
62,1,10.172130191406248,10.286423789062498
71,1,10.286423789062498,10.400717386718748
69,1,10.400717386718748,10.515010984374998
71,1,10.515010984374998,10.629304582031248
79,0,10.515010984374998,10.629304582031248
67,1,10.629304582031248,10.743598179687499
78,0,10.629304582031248,10.743598179687499
71,1,10.743598179687499,10.857891777343749
76,0,10.743598179687499,10.857891777343749
66,1,10.857891777343749,10.972185374999999
74,0,10.857891777343749,10.972185374999999
71,1,10.972185374999999,11.086478972656248
79,0,10.972185374999999,11.886534156249999
67,1,11.086478972656248,11.200772570312498
71,1,11.200772570312498,11.315066167968748
64,1,11.315066167968748,11.429359765624998
71,1,11.429359765624998,11.543653363281248
60,1,11.543653363281248,11.657946960937497
69,1,11.657946960937497,11.772240558593747
67,1,11.772240558593747,11.886534156249999
69,1,11.886534156249999,12.000827753906249
78,0,11.886534156249999,12.000827753906249
66,1,12.000827753906249,12.115121351562498
76,0,12.000827753906249,12.115121351562498
69,1,12.115121351562498,12.229414949218748
75,0,12.115121351562498,12.229414949218748
64,1,12.229414949218748,12.343708546874998
76,0,12.229414949218748,12.343708546874998
69,1,12.343708546874998,12.458002144531248
78,0,12.343708546874998,13.258057328124998
66,1,12.458002144531248,12.572295742187498
69,1,12.572295742187498,12.686589339843747
63,1,12.686589339843747,12.800882937499997
69,1,12.800882937499997,12.915176535156247
59,1,12.915176535156247,13.029470132812499
67,1,13.029470132812499,13.143763730468748
66,1,13.143763730468748,13.258057328124998
67,1,13.258057328124998,13.372350925781248
76,0,13.258057328124998,13.372350925781248
71,1,13.372350925781248,13.486644523437498
78,0,13.372350925781248,13.486644523437498
76,1,13.486644523437498,13.600938121093748
79,0,13.486644523437498,13.829525316406247
73,1,13.600938121093748,13.715231718749997
74,1,13.715231718749997,14.400993304687498
79,0,13.829525316406247,13.943818914062497
78,0,13.943818914062497,14.058112511718747
76,0,14.058112511718747,14.172406109374998
78,0,14.172406109374998,14.286699707031248
74,0,14.286699707031248,14.515286902343748
76,0,14.400993304687498,14.629580499999998
68,1,14.515286902343748,14.629580499999998
69,1,14.629580499999998,14.743874097656247
81,0,14.629580499999998,15.201048488281248
72,1,14.743874097656247,14.858167695312497
78,1,14.858167695312497,14.972461292968747
75,1,14.972461292968747,15.086754890624997
76,1,15.086754890624997,15.772516476562497
81,0,15.201048488281248,15.315342085937498
80,0,15.315342085937498,15.429635683593748
78,0,15.429635683593748,15.543929281249998
80,0,15.543929281249998,15.658222878906248
76,0,15.658222878906248,15.886810074218747
84,0,15.772516476562497,16.572571660156246
74,1,15.886810074218747,16.001103671874997
72,1,16.001103671874997,16.115397269531247
71,1,16.115397269531247,16.229690867187497
72,1,16.229690867187497,16.343984464843746
69,1,16.343984464843746,16.458278062499996
74,1,16.458278062499996,17.25833324609375
84,0,16.572571660156246,16.686865257812496
83,0,16.686865257812496,16.801158855468746
81,0,16.801158855468746,16.915452453125
79,0,16.915452453125,17.02974605078125
78,0,17.02974605078125,17.1440396484375
76,0,17.1440396484375,17.944094832031247
74,1,17.25833324609375,17.372626843749998
72,1,17.372626843749998,17.486920441406248
71,1,17.486920441406248,17.601214039062498
69,1,17.601214039062498,17.715507636718748
67,1,17.715507636718748,17.829801234374997
65,1,17.829801234374997,18.629856417968746
76,0,17.944094832031247,18.058388429687497
74,0,18.058388429687497,18.172682027343747
72,0,18.172682027343747,18.286975624999997
71,0,18.286975624999997,18.401269222656246
69,0,18.401269222656246,18.515562820312496
68,0,18.515562820312496,18.629856417968746
64,1,18.629856417968746,18.744150015624996
69,0,18.629856417968746,18.744150015624996
62,1,18.744150015624996,18.858443613281246
71,0,18.744150015624996,18.858443613281246
64,1,18.858443613281246,18.972737210937495
72,0,18.858443613281246,18.972737210937495
66,1,18.972737210937495,19.087030808593745
74,0,18.972737210937495,19.087030808593745
68,1,19.087030808593745,19.20132440625
71,0,19.087030808593745,19.20132440625
57,2,19.20132440625,19.429911601562498
69,1,19.20132440625,20.001379589843747
72,0,19.20132440625,19.31561800390625
74,0,19.31561800390625,19.429911601562498
60,2,19.429911601562498,19.544205199218748
76,0,19.429911601562498,19.544205199218748
59,2,19.544205199218748,19.658498796874998
74,0,19.544205199218748,19.658498796874998
60,2,19.658498796874998,19.772792394531248
76,0,19.658498796874998,19.772792394531248
57,2,19.772792394531248,19.887085992187497
77,0,19.772792394531248,19.887085992187497
59,2,19.887085992187497,20.115673187499997
74,0,19.887085992187497,20.687141175781246
68,1,20.001379589843747,20.115673187499997
52,2,20.115673187499997,20.229966785156247
69,1,20.115673187499997,20.229966785156247
59,2,20.229966785156247,20.344260382812497
66,1,20.229966785156247,20.344260382812497
64,2,20.344260382812497,20.458553980468746
68,1,20.344260382812497,20.458553980468746
59,2,20.458553980468746,20.572847578124996
71,1,20.458553980468746,20.572847578124996
60,2,20.572847578124996,20.801434773437496
64,1,20.572847578124996,20.801434773437496
74,0,20.687141175781246,20.801434773437496
57,2,20.801434773437496,21.030021968749995
76,1,20.801434773437496,21.487196359374998
72,0,20.801434773437496,20.915728371093746
71,0,20.915728371093746,21.030021968749995
64,2,21.030021968749995,21.258609164062495
69,0,21.030021968749995,21.144315566406245
68,0,21.144315566406245,21.258609164062495
65,2,21.258609164062495,21.372902761718745
69,0,21.258609164062495,21.715783554687498
64,2,21.372902761718745,21.487196359374998
65,2,21.487196359374998,21.601489957031248
74,1,21.487196359374998,21.601489957031248
62,2,21.601489957031248,21.715783554687498
72,1,21.601489957031248,21.715783554687498
65,2,21.715783554687498,21.830077152343748
71,1,21.715783554687498,21.830077152343748
81,0,21.715783554687498,22.172957945312497
60,2,21.830077152343748,21.944370749999997
69,1,21.830077152343748,21.944370749999997
65,2,21.944370749999997,22.058664347656247
74,1,21.944370749999997,22.630132335937496
62,2,22.058664347656247,22.172957945312497
65,2,22.172957945312497,22.287251542968747
79,0,22.172957945312497,22.287251542968747
59,2,22.287251542968747,22.401545140624997
77,0,22.287251542968747,22.401545140624997
65,2,22.401545140624997,22.515838738281246
76,0,22.401545140624997,22.515838738281246
55,2,22.515838738281246,22.630132335937496
74,0,22.515838738281246,22.858719531249996
64,2,22.630132335937496,22.744425933593746
79,0,22.630132335937496,23.544481117187495
62,2,22.744425933593746,22.858719531249996
64,2,22.858719531249996,22.973013128906246
72,1,22.858719531249996,22.973013128906246
60,2,22.973013128906246,23.087306726562495
71,1,22.973013128906246,23.087306726562495
64,2,23.087306726562495,23.201600324218745
69,1,23.087306726562495,23.201600324218745
59,2,23.201600324218745,23.315893921874995
67,1,23.201600324218745,23.315893921874995
64,2,23.315893921874995,23.430187519531245
72,1,23.315893921874995,24.001655507812497
60,2,23.430187519531245,23.544481117187495
64,2,23.544481117187495,23.658774714843748
77,0,23.544481117187495,23.658774714843748
57,2,23.658774714843748,23.773068312499998
76,0,23.658774714843748,23.773068312499998
64,2,23.773068312499998,23.887361910156248
74,0,23.773068312499998,23.887361910156248
53,2,23.887361910156248,24.001655507812497
72,0,23.887361910156248,24.230242703124997
62,2,24.001655507812497,24.115949105468747
77,0,24.001655507812497,24.916004289062496
60,2,24.115949105468747,24.230242703124997
62,2,24.230242703124997,24.344536300781247
71,1,24.230242703124997,24.344536300781247
59,2,24.344536300781247,24.458829898437497
69,1,24.344536300781247,24.458829898437497
62,2,24.458829898437497,24.573123496093746
68,1,24.458829898437497,24.573123496093746
57,2,24.573123496093746,24.687417093749996
69,1,24.573123496093746,24.687417093749996
62,2,24.687417093749996,24.801710691406246
71,1,24.687417093749996,25.601765874999995
59,2,24.801710691406246,24.916004289062496
62,2,24.916004289062496,25.030297886718746
76,0,24.916004289062496,25.030297886718746
56,2,25.030297886718746,25.144591484374995
74,0,25.030297886718746,25.144591484374995
62,2,25.144591484374995,25.258885082031245
72,0,25.144591484374995,25.258885082031245
52,2,25.258885082031245,25.373178679687495
74,0,25.258885082031245,25.373178679687495
60,2,25.373178679687495,25.487472277343745
76,0,25.373178679687495,26.058940265624997
59,2,25.487472277343745,25.601765874999995
60,2,25.601765874999995,25.716059472656244
69,1,25.601765874999995,25.716059472656244
56,2,25.716059472656244,25.830353070312494
71,1,25.716059472656244,25.830353070312494
57,2,25.830353070312494,25.944646667968748
72,1,25.830353070312494,25.944646667968748
60,2,25.944646667968748,26.058940265624997
69,1,25.944646667968748,26.058940265624997
64,2,26.058940265624997,26.173233863281247
72,1,26.058940265624997,26.858995449218746
59,2,26.173233863281247,26.287527460937497
76,0,26.173233863281247,26.287527460937497
60,2,26.287527460937497,26.401821058593747
81,0,26.287527460937497,26.401821058593747
64,2,26.401821058593747,26.516114656249997
79,0,26.401821058593747,26.516114656249997
69,2,26.516114656249997,26.630408253906246
78,0,26.516114656249997,26.630408253906246
66,2,26.630408253906246,26.744701851562496
76,0,26.630408253906246,26.744701851562496
67,2,26.744701851562496,27.087582644531246
74,0,26.744701851562496,27.430463437499995
72,1,26.858995449218746,26.973289046874996
71,1,26.973289046874996,27.087582644531246
69,2,27.087582644531246,27.201876242187495
69,1,27.087582644531246,27.201876242187495
67,2,27.201876242187495,27.316169839843745
71,1,27.201876242187495,27.659050632812495
66,2,27.316169839843745,27.430463437499995
67,2,27.430463437499995,27.773344230468744
71,0,27.544757035156245,28.116225023437494
76,0,27.659050632812495,27.773344230468744
63,2,27.773344230468744,27.887637828124994
78,0,27.773344230468744,27.887637828124994
64,2,27.887637828124994,28.001931425781244
79,0,27.887637828124994,28.916280207031246
59,2,28.001931425781244,28.116225023437494
61,2,28.116225023437494,28.230518621093747
69,1,28.116225023437494,28.230518621093747
55,2,28.230518621093747,28.344812218749997
73,1,28.230518621093747,28.344812218749997
57,2,28.344812218749997,28.459105816406247
76,1,28.344812218749997,28.459105816406247
61,2,28.459105816406247,28.573399414062497
74,1,28.459105816406247,28.573399414062497
64,2,28.573399414062497,28.687693011718746
73,1,28.573399414062497,28.687693011718746
62,2,28.687693011718746,28.801986609374996
71,1,28.687693011718746,28.801986609374996
61,2,28.801986609374996,28.916280207031246
69,1,28.801986609374996,29.030573804687496
64,2,28.916280207031246,29.030573804687496
73,0,28.916280207031246,29.030573804687496
69,2,29.030573804687496,29.144867402343746
71,1,29.030573804687496,29.259160999999995
74,0,29.030573804687496,29.259160999999995
67,2,29.144867402343746,29.259160999999995
65,2,29.259160999999995,29.373454597656245
73,1,29.259160999999995,29.602041792968745
76,0,29.259160999999995,29.487748195312495
64,2,29.373454597656245,29.487748195312495
62,2,29.487748195312495,30.402096976562497
77,0,29.487748195312495,30.173509781249994
69,1,29.602041792968745,29.716335390624995
71,1,29.716335390624995,29.830628988281244
73,1,29.830628988281244,29.944922585937494
74,1,29.944922585937494,30.059216183593744
69,1,30.059216183593744,30.173509781249994
68,1,30.173509781249994,30.287803378906244
76,0,30.173509781249994,30.859271367187496
64,1,30.287803378906244,30.402096976562497
60,2,30.402096976562497,30.973564964843746
69,1,30.402096976562497,30.516390574218747
71,1,30.516390574218747,30.630684171874996
72,1,30.630684171874996,30.744977769531246
69,1,30.744977769531246,30.859271367187496
66,1,30.859271367187496,31.087858562499996
74,0,30.859271367187496,31.545032953124995
60,2,30.973564964843746,31.087858562499996
59,2,31.087858562499996,31.202152160156245
68,1,31.087858562499996,31.430739355468745
57,2,31.202152160156245,31.316445757812495
59,2,31.316445757812495,31.430739355468745
56,2,31.430739355468745,31.545032953124995
71,1,31.430739355468745,31.659326550781245
57,2,31.545032953124995,31.773620148437494
72,0,31.545032953124995,32.34508813671874
71,1,31.659326550781245,31.773620148437494
60,2,31.773620148437494,32.002207343749994
69,1,31.773620148437494,31.887913746093744
68,1,31.887913746093744,32.002207343749994
57,2,32.002207343749994,32.230794539062494
69,1,32.002207343749994,32.116500941406244
64,1,32.116500941406244,32.230794539062494
62,2,32.230794539062494,33.03084972265624
65,1,32.230794539062494,32.91655612499999
72,0,32.34508813671874,32.45938173437499
71,0,32.45938173437499,32.57367533203124
69,0,32.57367533203124,32.68796892968749
71,0,32.68796892968749,32.80226252734374
74,0,32.80226252734374,32.91655612499999
64,1,32.91655612499999,33.37373051562499
68,0,32.91655612499999,33.14514332031249
62,2,33.03084972265624,33.14514332031249
60,2,33.14514332031249,33.25943691796874
69,0,33.14514332031249,33.71661130859374
59,2,33.25943691796874,33.37373051562499
60,2,33.37373051562499,33.48802411328124
66,1,33.37373051562499,33.60231771093749
57,2,33.48802411328124,33.60231771093749
59,2,33.60231771093749,33.83090490625
63,1,33.60231771093749,33.83090490625
69,0,33.71661130859374,33.83090490625
60,2,33.83090490625,34.0594921015625
64,1,33.83090490625,34.288079296875
67,0,33.83090490625,33.94519850390625
66,0,33.94519850390625,34.0594921015625
55,2,34.0594921015625,34.288079296875
67,0,34.0594921015625,34.17378569921875
64,0,34.17378569921875,34.40237289453125
57,2,34.288079296875,34.5166664921875
72,0,34.288079296875,34.63096008984375
64,1,34.40237289453125,34.5166664921875
59,2,34.5166664921875,35.088134480468746
63,1,34.5166664921875,34.973840882812496
72,0,34.63096008984375,34.745253687499996
71,0,34.745253687499996,34.859547285156246
69,0,34.859547285156246,34.973840882812496
40,3,34.973840882812496,35.202428078124996
64,1,34.973840882812496,35.316721675781245
67,0,34.973840882812496,35.431015273437495
59,2,35.088134480468746,35.202428078124996
43,3,35.202428078124996,35.316721675781245
64,2,35.202428078124996,35.431015273437495
42,3,35.316721675781245,35.431015273437495
63,2,35.316721675781245,35.431015273437495
43,3,35.431015273437495,35.545308871093745
64,2,35.431015273437495,35.888189664062494
40,3,35.545308871093745,35.659602468749995
67,1,35.545308871093745,35.659602468749995
42,3,35.659602468749995,35.888189664062494
69,1,35.659602468749995,35.773896066406245
67,1,35.773896066406245,35.888189664062494
35,3,35.888189664062494,36.116776859374994
63,2,35.888189664062494,36.002483261718744
69,1,35.888189664062494,36.57395124999999
61,2,36.002483261718744,36.116776859374994
47,3,36.116776859374994,36.231070457031244
63,2,36.116776859374994,36.57395124999999
78,0,36.116776859374994,36.345364054687494
42,3,36.231070457031244,36.345364054687494
43,3,36.345364054687494,36.57395124999999
83,0,36.345364054687494,37.25971283593749
40,3,36.57395124999999,36.80253844531249
64,2,36.57395124999999,36.80253844531249
67,1,36.57395124999999,36.68824484765624
66,1,36.68824484765624,36.80253844531249
47,3,36.80253844531249,37.03112564062499
62,2,36.80253844531249,37.03112564062499
67,1,36.80253844531249,36.91683204296874
71,1,36.91683204296874,37.03112564062499
48,3,37.03112564062499,37.14541923828124
64,2,37.03112564062499,37.25971283593749
76,1,37.03112564062499,37.71688722656249
47,3,37.14541923828124,37.25971283593749
48,3,37.25971283593749,37.37400643359374
66,2,37.25971283593749,37.48830003124999
81,0,37.25971283593749,37.37400643359374
45,3,37.37400643359374,37.48830003124999
79,0,37.37400643359374,37.48830003124999
48,3,37.48830003124999,37.60259362890624
67,2,37.48830003124999,37.71688722656249
78,0,37.48830003124999,37.60259362890624
43,3,37.60259362890624,37.71688722656249
76,0,37.60259362890624,37.94547442187499
48,3,37.71688722656249,37.83118082421874
69,2,37.71688722656249,38.17406161718749
81,0,37.71688722656249,38.6312360078125
45,3,37.83118082421874,37.94547442187499
48,3,37.94547442187499,38.05976801953124
74,1,37.94547442187499,38.05976801953124
42,3,38.05976801953124,38.17406161718749
72,1,38.05976801953124,38.17406161718749
48,3,38.17406161718749,38.28835521484375
71,1,38.17406161718749,38.28835521484375
38,3,38.28835521484375,38.4026488125
69,1,38.28835521484375,38.4026488125
47,3,38.4026488125,38.51694241015625
62,2,38.4026488125,38.6312360078125
74,1,38.4026488125,39.088410398437496
45,3,38.51694241015625,38.6312360078125
47,3,38.6312360078125,38.74552960546875
64,2,38.6312360078125,38.859823203124996
79,0,38.6312360078125,38.74552960546875
43,3,38.74552960546875,38.859823203124996
78,0,38.74552960546875,38.859823203124996
47,3,38.859823203124996,38.974116800781246
66,2,38.859823203124996,39.088410398437496
76,0,38.859823203124996,38.974116800781246
42,3,38.974116800781246,39.088410398437496
74,0,38.974116800781246,39.316997593749996
47,3,39.088410398437496,39.202703996093746
67,2,39.088410398437496,39.545584789062495
79,0,39.088410398437496,40.002759179687494
43,3,39.202703996093746,39.316997593749996
47,3,39.316997593749996,39.431291191406245
72,1,39.316997593749996,39.431291191406245
40,3,39.431291191406245,39.545584789062495
71,1,39.431291191406245,39.545584789062495
47,3,39.545584789062495,39.659878386718745
69,1,39.545584789062495,39.659878386718745
36,3,39.659878386718745,39.774171984374995
67,1,39.659878386718745,39.774171984374995
45,3,39.774171984374995,39.888465582031245
64,2,39.774171984374995,40.002759179687494
72,1,39.774171984374995,40.459933570312494
43,3,39.888465582031245,40.002759179687494
45,3,40.002759179687494,40.117052777343744
62,2,40.002759179687494,40.117052777343744
78,0,40.002759179687494,40.117052777343744
42,3,40.117052777343744,40.231346374999994
60,2,40.117052777343744,40.231346374999994
76,0,40.117052777343744,40.231346374999994
45,3,40.231346374999994,40.345639972656244
59,2,40.231346374999994,40.345639972656244
74,0,40.231346374999994,40.345639972656244
40,3,40.345639972656244,40.459933570312494
57,2,40.345639972656244,40.459933570312494
72,0,40.345639972656244,40.68852076562499
45,3,40.459933570312494,40.57422716796874
63,2,40.459933570312494,41.37428235156249
78,0,40.459933570312494,41.37428235156249
42,3,40.57422716796874,40.68852076562499
45,3,40.68852076562499,40.80281436328124
71,1,40.68852076562499,40.80281436328124
39,3,40.80281436328124,40.91710796093749
69,1,40.80281436328124,40.91710796093749
45,3,40.91710796093749,41.03140155859374
67,1,40.91710796093749,41.03140155859374
35,3,41.03140155859374,41.14569515624999
66,1,41.03140155859374,41.14569515624999
43,3,41.14569515624999,41.25998875390624
71,1,41.14569515624999,41.83145674218749
42,3,41.25998875390624,41.37428235156249
43,3,41.37428235156249,41.48857594921874
64,2,41.37428235156249,41.83145674218749
76,0,41.37428235156249,41.48857594921874
39,3,41.48857594921874,41.60286954687499
78,0,41.48857594921874,41.60286954687499
40,3,41.60286954687499,41.71716314453124
79,0,41.60286954687499,42.06004393749999
35,3,41.71716314453124,41.83145674218749
37,3,41.83145674218749,41.94575033984374
64,2,41.83145674218749,42.06004393749999
69,1,41.83145674218749,42.06004393749999
35,3,41.94575033984374,42.06004393749999
37,3,42.06004393749999,42.17433753515624
64,2,42.06004393749999,42.28863113281249
67,1,42.06004393749999,42.28863113281249
69,1,42.06004393749999,42.28863113281249
69,0,42.06004393749999,42.28863113281249
33,3,42.17433753515624,42.28863113281249
40,3,42.28863113281249,42.40292473046874
64,2,42.28863113281249,42.51721832812499
67,1,42.28863113281249,42.51721832812499
69,1,42.28863113281249,42.51721832812499
73,1,42.28863113281249,42.51721832812499
73,0,42.28863113281249,42.51721832812499
37,3,42.40292473046874,42.51721832812499
41,3,42.51721832812499,42.63151192578124
62,2,42.51721832812499,43.202979914062496
65,1,42.51721832812499,43.202979914062496
69,1,42.51721832812499,43.202979914062496
74,1,42.51721832812499,42.86009912109375
74,0,42.51721832812499,42.63151192578124
40,3,42.63151192578124,42.74580552343749
73,0,42.63151192578124,42.74580552343749
41,3,42.74580552343749,42.86009912109375
74,0,42.74580552343749,43.202979914062496
37,3,42.86009912109375,42.974392718749996
76,0,42.86009912109375,42.974392718749996
38,3,42.974392718749996,43.088686316406246
77,0,42.974392718749996,43.431567109374996
33,3,43.088686316406246,43.202979914062496
35,3,43.202979914062496,43.317273511718746
62,2,43.202979914062496,43.431567109374996
67,1,43.202979914062496,43.431567109374996
33,3,43.317273511718746,43.431567109374996
35,3,43.431567109374996,43.545860707031245
62,2,43.431567109374996,43.660154304687495
65,1,43.431567109374996,43.660154304687495
67,1,43.431567109374996,43.660154304687495
67,0,43.431567109374996,43.660154304687495
31,3,43.545860707031245,43.660154304687495
38,3,43.660154304687495,43.774447902343745
62,2,43.660154304687495,43.888741499999995
65,1,43.660154304687495,43.888741499999995
67,1,43.660154304687495,43.888741499999995
71,1,43.660154304687495,43.888741499999995
71,0,43.660154304687495,43.888741499999995
35,3,43.774447902343745,43.888741499999995
40,3,43.888741499999995,44.003035097656245
60,2,43.888741499999995,44.57450308593749
64,1,43.888741499999995,44.345915890624994
67,1,43.888741499999995,44.345915890624994
72,1,43.888741499999995,44.231622292968744
72,0,43.888741499999995,44.003035097656245
38,3,44.003035097656245,44.117328695312494
71,0,44.003035097656245,44.117328695312494
40,3,44.117328695312494,44.231622292968744
72,0,44.117328695312494,44.345915890624994
35,3,44.231622292968744,44.345915890624994
74,0,44.231622292968744,44.345915890624994
36,3,44.345915890624994,44.460209488281244
72,1,44.345915890624994,44.57450308593749
76,0,44.345915890624994,44.68879668359374
32,3,44.460209488281244,44.57450308593749
33,3,44.57450308593749,44.68879668359374
60,2,44.57450308593749,45.26026467187499
65,1,44.57450308593749,46.17461345312499
31,3,44.68879668359374,44.80309028124999
71,0,44.68879668359374,44.80309028124999
33,3,44.80309028124999,44.91738387890624
72,0,44.80309028124999,44.91738387890624
29,3,44.91738387890624,45.03167747656249
74,0,44.91738387890624,45.03167747656249
36,3,45.03167747656249,45.14597107421874
76,0,45.03167747656249,45.14597107421874
33,3,45.14597107421874,45.26026467187499
72,0,45.14597107421874,45.26026467187499
38,3,45.26026467187499,45.37455826953124
59,2,45.26026467187499,46.63178784374999
77,0,45.26026467187499,45.37455826953124
36,3,45.37455826953124,45.48885186718749
79,0,45.37455826953124,45.48885186718749
38,3,45.48885186718749,45.60314546484374
77,0,45.48885186718749,45.60314546484374
35,3,45.60314546484374,45.71743906249999
76,0,45.60314546484374,45.71743906249999
41,3,45.71743906249999,45.83173266015624
74,0,45.71743906249999,45.83173266015624
38,3,45.83173266015624,45.94602625781249
72,0,45.83173266015624,45.94602625781249
44,3,45.94602625781249,46.06031985546874
71,0,45.94602625781249,46.06031985546874
42,3,46.06031985546874,46.17461345312499
69,0,46.06031985546874,46.17461345312499
44,3,46.17461345312499,46.28890705078124
64,1,46.17461345312499,46.63178784374999
71,0,46.17461345312499,46.28890705078124
40,3,46.28890705078124,46.40320064843749
72,0,46.28890705078124,46.40320064843749
47,3,46.40320064843749,46.51749424609374
74,0,46.40320064843749,46.51749424609374
44,3,46.51749424609374,46.63178784374999
71,0,46.51749424609374,46.63178784374999
45,3,46.63178784374999,46.86037503906249
64,1,46.63178784374999,46.74608144140624
72,0,46.63178784374999,46.74608144140624
62,1,46.74608144140624,46.86037503906249
71,0,46.74608144140624,46.86037503906249
33,3,46.86037503906249,47.08896223437499
60,1,46.86037503906249,46.97466863671874
69,0,46.86037503906249,46.97466863671874
64,1,46.97466863671874,47.08896223437499
72,0,46.97466863671874,47.08896223437499
62,1,47.08896223437499,47.20325583203124
71,0,47.08896223437499,47.20325583203124
64,1,47.20325583203124,47.317549429687496
72,0,47.20325583203124,47.317549429687496
65,1,47.317549429687496,47.431843027343746
74,0,47.317549429687496,47.431843027343746
64,1,47.431843027343746,47.546136624999995
72,0,47.431843027343746,47.546136624999995
38,3,47.546136624999995,47.774723820312495
65,1,47.546136624999995,47.660430222656245
74,0,47.546136624999995,47.660430222656245
67,1,47.660430222656245,47.774723820312495
76,0,47.660430222656245,47.774723820312495
41,3,47.774723820312495,48.003311015624995
64,1,47.774723820312495,47.889017417968745
72,0,47.774723820312495,47.889017417968745
65,1,47.889017417968745,48.003311015624995
74,0,47.889017417968745,48.003311015624995
43,3,48.003311015624995,48.231898210937494
62,1,48.003311015624995,48.117604613281244
71,0,48.003311015624995,48.117604613281244
60,1,48.117604613281244,48.231898210937494
69,0,48.117604613281244,48.231898210937494
31,3,48.231898210937494,48.460485406249994
59,1,48.231898210937494,48.346191808593744
67,0,48.231898210937494,48.346191808593744
62,1,48.346191808593744,48.460485406249994
71,0,48.346191808593744,48.460485406249994
60,1,48.460485406249994,48.574779003906244
69,0,48.460485406249994,48.574779003906244
62,1,48.574779003906244,48.68907260156249
71,0,48.574779003906244,48.68907260156249
64,1,48.68907260156249,48.80336619921874
72,0,48.68907260156249,48.80336619921874
62,1,48.80336619921874,48.91765979687499
71,0,48.80336619921874,48.91765979687499
36,3,48.91765979687499,49.14624699218749
64,1,48.91765979687499,49.03195339453124
